,Locality,Price,Number of bedrooms,Livable surface,Number of bathrooms,Balcony,Furnished,Surface of living-room,Elevator,Terrace,Surface terrace,Garden,Surface garden,Kitchen equipment_Fully equipped,Kitchen equipment_Not equipped,State of the property_New,State of the property_To be renovated,Type of property_house,Subtype of property_apartment,Subtype of property_villa
10077,2,269000,3.0,125.0,1,0,0,36.61197380216006,1,0,0.0,0,397.8820944989087,1,0,1,0,0,0,0
10078,2,189000,2.0,54.0,1,0,1,15.816372682533146,0,1,20.0,0,171.88506482352855,1,0,0,0,0,0,0
10079,2,165000,3.0,72.0,1,0,0,21.0884969100442,0,0,0.0,0,229.1800864313714,1,0,0,0,1,0,0
10080,2,375000,4.0,229.0,1,0,0,67.07313600555723,0,0,0.0,0,728.9199971220006,0,0,0,0,1,0,0
10081,2,299000,4.0,145.0,1,0,1,42.46988961050567,0,0,0.0,0,461.543229618734,0,0,0,0,1,0,0
10082,2,595000,4.0,185.0,2,0,1,54.185721227196886,0,0,0.0,0,588.8654998583849,1,0,0,0,1,0,0
10083,2,314725,3.0,175.0,1,0,0,51.25676332302408,0,0,0.0,0,557.0349322984721,0,0,1,0,1,0,0
10084,2,300000,2.0,102.0,1,0,0,29.87537062256261,0,0,0.0,0,324.6717891111095,1,0,0,0,0,1,0
10085,2,75000,1.0,45.0,1,0,1,13.18031056877762,0,0,0.0,1,143.2375540196071,0,0,0,0,0,1,0
10086,2,176000,1.0,67.0,1,0,0,19.6240179579578,1,0,0.0,0,213.26480265141504,0,0,1,0,0,1,0
10087,2,235000,2.0,86.0,1,0,0,25.18903797588612,1,0,0.0,0,273.7428810152492,1,0,1,0,0,1,0
10088,2,240000,2.0,83.0,1,0,0,24.31035060463428,1,0,0.0,0,264.19371074727536,0,0,1,0,0,1,0
10089,2,249000,2.0,83.0,1,0,0,24.31035060463428,1,0,0.0,0,264.19371074727536,0,0,1,0,0,1,0
10090,2,224000,1.0,81.0,1,0,0,23.72455902379972,1,0,0.0,0,257.8275972352928,0,0,1,0,0,1,0
10091,2,176000,1.0,67.0,1,0,0,19.6240179579578,1,0,0.0,0,213.26480265141504,0,0,1,0,0,1,0
10092,2,241000,2.0,90.0,1,0,0,26.36062113755524,1,0,0.0,0,286.4751080392142,0,0,1,0,0,1,0
10093,2,182000,1.0,60.0,1,0,0,17.573747425036828,1,0,0.0,0,190.98340535947617,0,0,1,0,0,1,0
10094,2,179000,1.0,60.0,1,0,0,17.573747425036828,1,0,0.0,0,190.98340535947617,0,0,1,0,0,1,0
10095,2,235000,2.0,83.0,1,0,0,24.31035060463428,1,0,0.0,0,264.19371074727536,1,0,1,0,0,1,0
10096,2,235000,2.0,86.0,1,0,0,25.18903797588612,1,0,0.0,0,273.7428810152492,1,0,1,0,0,1,0
10097,2,232500,2.0,83.0,1,0,0,24.31035060463428,1,0,0.0,0,264.19371074727536,1,0,1,0,0,1,0
10098,2,165000,3.0,157.0,1,0,0,45.98463909551303,0,0,0.0,1,499.7399106906293,1,0,0,0,1,0,0
10099,2,149500,2.0,51.0,1,0,0,14.937685311281305,1,0,0.0,1,162.33589455555477,1,0,0,0,0,1,0
10100,2,290000,4.0,168.0,1,0,0,49.20649279010312,0,0,0.0,0,534.7535350065332,1,0,0,0,1,0,0
10101,2,215000,2.0,138.0,1,0,0,40.41961907758471,0,0,0.0,0,439.2618323267952,1,0,0,0,1,0,0
10102,2,199000,2.0,55.0,1,0,0,16.109268472950426,1,0,0.0,0,175.0681215795198,0,0,0,0,0,1,0
10103,2,159500,1.0,60.0,1,0,0,27.0,0,0,0.0,0,190.98340535947617,0,0,0,0,0,1,0
10104,2,199500,2.0,104.0,1,0,0,30.46116220339717,0,0,0.0,0,331.037902623092,0,0,0,0,0,1,0
10105,2,128000,2.0,64.0,1,0,0,18.74533058670595,0,0,0.0,0,203.71563238344123,0,0,0,0,0,1,0
10106,2,289000,5.0,191.0,2,0,0,55.94309596970057,0,0,0.0,0,607.9638403943325,1,0,0,0,0,0,0
10107,2,320000,3.0,135.0,1,0,0,39.54093170633286,0,0,0.0,0,429.71266205882137,1,0,0,0,1,0,0
10108,2,249000,1.0,95.0,1,0,0,27.825100089641644,1,0,0.0,0,302.3903918191706,0,0,0,0,0,0,0
10109,2,279000,3.0,145.0,1,0,0,42.46988961050567,1,0,0.0,0,461.543229618734,1,0,0,0,0,0,0
10110,2,365000,3.0,136.0,1,0,0,39.83382749675015,1,0,0.0,0,432.8957188148126,1,0,0,0,0,0,0
10111,2,290000,3.0,168.0,1,0,0,49.20649279010312,0,0,0.0,1,534.7535350065332,0,0,0,1,1,0,0
10112,2,179000,2.0,118.0,1,0,0,34.561703269239096,0,0,0.0,0,375.60069720696976,0,0,0,0,1,0,0
10113,2,340000,3.0,174.0,1,0,0,50.963867532606805,0,0,0.0,0,553.8518755424808,1,0,0,0,1,0,0
10114,2,285000,4.0,170.0,1,0,0,49.79228437093768,0,0,0.0,0,541.1196485185158,1,0,0,0,1,0,0
10115,2,295076,3.0,227.0,1,0,0,66.48734442472266,0,0,0.0,1,722.5538836100181,0,0,1,0,1,0,0
10116,2,306500,3.0,140.0,1,0,0,41.00541065841927,0,0,0.0,0,445.6279458387777,1,0,0,0,1,0,0
10117,2,269000,4.0,195.0,1,0,0,57.11467913136969,0,0,0.0,0,620.6960674182975,1,0,0,0,1,0,0
10118,2,189000,3.0,165.0,1,0,0,48.32780541885128,0,0,0.0,0,525.2043647385594,0,0,0,0,1,0,0
10119,2,352854,3.0,125.0,1,0,0,36.61197380216006,0,0,0.0,0,397.8820944989087,0,0,1,0,1,0,0
10120,2,360643,3.0,128.0,1,0,0,37.4906611734119,0,0,0.0,0,407.43126476688246,0,0,1,0,1,0,0
10121,2,364243,3.0,128.0,1,0,0,37.4906611734119,0,0,0.0,0,407.43126476688246,0,0,1,0,1,0,0
10122,2,351437,3.0,128.0,1,0,0,37.4906611734119,0,0,0.0,0,407.43126476688246,0,0,1,0,1,0,0
10123,2,323113,3.0,152.0,1,0,0,44.52016014342663,0,0,0.0,0,483.8246269106729,0,0,1,0,1,0,0
10124,2,318794,3.0,152.0,1,0,0,44.52016014342663,0,0,0.0,0,483.8246269106729,0,0,1,0,1,0,0
10125,2,145000,2.0,44.0,2,0,1,12.88741477836034,0,0,0.0,0,140.05449726361584,0,0,1,0,1,0,0
10126,2,165000,2.0,110.0,1,0,0,32.21853694590085,0,0,0.0,0,350.1362431590396,1,0,0,0,1,0,0
10127,2,155000,1.0,45.0,1,0,0,13.18031056877762,1,0,0.0,0,143.2375540196071,0,0,0,0,0,1,0
10128,2,260000,2.0,72.0,1,0,1,21.0884969100442,1,0,0.0,0,229.1800864313714,0,0,0,0,0,1,0
10129,2,132000,1.0,75.0,1,0,0,21.967184281296035,0,0,0.0,0,238.7292566993452,0,0,0,0,0,1,0
10130,2,179000,2.0,88.0,1,0,0,25.77482955672068,1,0,0.0,0,280.1089945272317,1,0,0,0,0,1,0
10131,2,229000,2.0,86.0,1,0,0,25.18903797588612,1,0,0.0,0,273.7428810152492,1,0,0,0,0,1,0
10132,2,185000,2.0,81.0,1,0,0,23.72455902379972,1,1,5.0,0,257.8275972352928,1,0,0,0,0,1,0
10133,2,199000,1.0,56.0,1,0,1,16.402164263367705,1,0,0.0,0,178.25117833551107,1,0,0,0,0,1,0
10134,2,199000,2.0,71.0,1,0,1,29.0,1,1,11.0,0,225.9970296753801,0,0,0,0,0,1,0
10135,2,129000,1.0,46.0,1,0,0,13.473206359194904,1,0,0.0,0,146.4206107755984,0,0,0,0,0,1,0
10136,2,112000,1.0,43.0,1,0,0,12.59451898794306,0,1,3.0,0,136.87144050762458,0,0,0,0,0,1,0
10137,2,164000,2.0,83.0,1,0,0,24.31035060463428,1,0,0.0,0,264.19371074727536,1,0,0,0,0,1,0
10138,2,219000,2.0,67.0,1,1,1,29.0,0,0,0.0,0,213.26480265141504,1,0,0,0,0,1,0
10139,2,315000,2.0,95.0,1,0,0,27.825100089641644,1,0,0.0,0,302.3903918191706,1,0,0,0,0,1,0
10140,2,149900,2.0,57.0,1,0,0,16.69506005378499,1,0,0.0,0,181.4342350915024,0,0,0,0,0,1,0
10141,2,245000,3.0,100.0,1,0,0,29.289579041728047,1,1,5.0,0,318.3056755991269,0,0,1,0,0,1,0
10142,2,260000,3.0,221.0,1,0,0,64.72996968221898,0,0,0.0,0,703.4555430740705,0,0,0,1,1,0,0
10143,2,299000,3.0,155.0,1,0,0,45.39884751467847,0,0,0.0,0,493.3737971786467,0,0,0,0,1,0,0
10144,2,569000,4.0,237.0,1,0,0,38.0,0,0,0.0,1,754.3844511699308,1,0,0,0,1,0,0
10145,2,165000,3.0,110.0,1,0,0,32.21853694590085,0,0,0.0,0,350.1362431590396,1,0,0,0,1,0,0
10146,2,224000,2.0,96.0,1,0,0,28.117995880058928,1,0,0.0,0,305.5734485751618,1,0,0,0,0,1,0
10147,2,224000,2.0,83.0,1,0,0,24.31035060463428,1,1,3.0,0,264.19371074727536,1,0,0,0,0,1,0
10148,2,185000,2.0,116.0,1,0,0,33.97591168840454,0,0,0.0,0,369.2345836949872,0,0,0,0,0,1,0
10149,2,209000,2.0,89.0,1,0,0,26.06772534713796,0,1,7.0,0,283.292051283223,1,0,0,0,0,1,0
10150,2,155000,2.0,135.0,1,0,0,40.0,0,0,0.0,1,429.71266205882137,1,0,0,0,1,0,0
10151,2,182000,3.0,124.0,1,0,0,20.0,0,0,0.0,1,394.69903774291737,1,0,0,0,1,0,0
10152,2,279000,3.0,185.0,1,0,0,54.185721227196886,0,0,0.0,0,588.8654998583849,1,0,0,0,1,0,0
10153,2,179000,1.0,69.0,1,0,0,20.20980953879236,1,1,7.0,0,219.6309161633976,0,0,1,0,0,1,0
10154,2,395000,3.0,159.0,2,0,0,46.5704306763476,1,1,27.0,0,506.1060242026118,0,0,1,0,0,1,0
10155,2,330000,3.0,129.0,1,0,0,37.783556963829184,0,1,12.0,0,410.61432152287375,1,0,1,0,0,1,0
10156,2,248000,2.0,93.0,1,0,0,27.239308508807085,0,1,9.0,0,296.024278307188,1,0,1,0,0,1,0
10157,2,234000,2.0,88.0,1,0,0,25.77482955672068,0,1,18.0,0,280.1089945272317,1,0,1,0,0,1,0
10158,2,345000,3.0,124.0,1,0,0,36.31907801174278,0,1,25.0,0,394.69903774291737,1,0,1,0,0,1,0
10159,2,342000,3.0,130.0,1,0,0,38.07645275424646,0,1,14.0,0,413.797378278865,1,0,1,0,0,1,0
10160,2,325000,3.0,130.0,1,0,0,38.07645275424646,0,1,12.0,1,413.797378278865,1,0,1,0,0,1,0
10161,2,379000,3.0,146.0,1,0,0,42.76278540092295,0,1,20.0,1,464.7262863747253,1,0,1,0,0,1,0
10162,2,179500,1.0,73.0,1,0,0,21.381392700461475,0,1,11.0,1,232.36314318736265,1,0,1,0,0,1,0
10163,2,227500,2.0,85.0,1,0,0,24.89614218546884,0,1,12.0,1,270.5598242592579,1,0,1,0,0,1,0
10164,2,197500,1.0,80.0,1,0,0,23.43166323338244,0,1,6.0,1,254.64454047930155,1,0,1,0,0,1,0
10165,2,248000,2.0,92.0,1,0,0,26.946412718389805,0,1,13.0,1,292.8412215511968,1,0,1,0,0,1,0
10166,2,314000,3.0,113.0,1,0,0,33.097224317152694,0,1,20.0,1,359.68541342701343,1,0,1,0,0,1,0
10167,2,345000,3.0,124.0,1,1,0,36.31907801174278,0,1,25.0,1,394.69903774291737,1,0,1,0,0,1,0
10168,2,239500,2.0,88.0,1,0,0,25.77482955672068,0,1,17.0,1,280.1089945272317,1,0,1,0,0,1,0
10169,2,239500,2.0,92.0,1,0,0,26.946412718389805,0,1,11.0,1,292.8412215511968,1,0,1,0,0,1,0
10170,2,275000,3.0,106.0,1,0,0,31.04695378423173,0,1,18.0,1,337.4040161350745,1,0,1,0,0,1,0
10171,2,299000,3.0,127.0,1,0,0,37.19776538299462,1,0,0.0,0,404.2482080108912,0,0,1,0,0,1,0
10172,2,224500,1.0,80.0,1,0,0,23.43166323338244,1,1,5.0,0,254.64454047930155,0,0,1,0,0,1,0
10173,2,326974,3.0,374.0,1,0,0,109.54302561606288,0,0,0.0,1,1190.4632267407346,0,0,0,0,1,0,0
10174,2,342785,3.0,149.0,1,0,0,43.6414727721748,0,0,0.0,0,474.2754566426991,0,0,1,0,1,0,0
10175,2,299000,2.0,136.0,1,0,0,39.83382749675015,1,0,0.0,0,432.8957188148126,1,0,1,0,0,1,0
10176,2,352785,3.0,149.0,1,0,0,43.6414727721748,0,0,0.0,0,474.2754566426991,0,0,1,0,1,0,0
10177,2,320000,3.0,120.0,1,0,0,36.0,0,0,0.0,1,900.0,1,0,0,0,1,0,0
10178,2,349000,4.0,171.0,1,0,0,50.08518016135496,0,0,0.0,0,544.302705274507,0,0,1,0,1,0,0
10179,2,549000,5.0,253.0,1,0,0,54.0,0,0,0.0,1,805.3133592657911,1,0,0,0,1,0,0
10180,2,539000,4.0,315.0,1,0,0,92.26217398144335,0,0,0.0,0,1002.6628781372498,0,0,0,0,1,0,1
10181,2,369000,2.0,129.0,1,0,0,26.0,0,1,16.0,1,571.0,1,0,0,0,1,0,0
10182,2,495000,4.0,310.0,1,0,0,90.79769502935694,0,0,0.0,0,986.7475943572936,0,0,1,0,1,0,0
10183,2,336852,3.0,142.0,1,0,0,41.59120223925383,0,0,0.0,0,451.9940593507602,0,0,1,0,1,0,0
10184,2,337352,3.0,142.0,1,0,0,41.59120223925383,0,0,0.0,0,451.9940593507602,0,0,1,0,1,0,0
10185,2,332852,3.0,142.0,1,0,0,41.59120223925383,0,0,0.0,0,451.9940593507602,0,0,1,0,1,0,0
10186,2,333321,3.0,139.0,1,0,0,40.71251486800199,0,0,0.0,0,442.4448890827864,0,0,1,0,1,0,0
10187,2,327244,3.0,147.0,1,0,0,43.05568119134023,0,0,0.0,0,467.9093431307166,0,0,1,0,1,0,0
10188,2,342785,3.0,135.0,1,0,0,39.54093170633286,0,0,0.0,0,429.71266205882137,0,0,1,0,1,0,0
10189,2,591000,4.0,261.0,1,0,0,76.44580129891021,0,0,0.0,0,830.7778133137213,1,0,0,0,1,0,0
10190,2,350000,3.0,153.0,1,0,0,44.81305593384391,0,0,0.0,0,487.0076836666642,1,0,0,0,1,0,0
10191,2,333852,3.0,149.0,1,0,0,43.6414727721748,0,0,0.0,0,474.2754566426991,0,0,1,0,1,0,0
10192,2,333022,3.0,150.0,1,0,0,43.93436856259207,0,0,0.0,0,477.4585133986904,0,0,1,0,1,0,0
10193,2,344000,3.0,172.0,1,0,0,50.37807595177224,0,0,0.0,0,547.4857620304983,0,0,1,0,1,0,0
10194,2,239000,2.0,103.0,1,0,0,26.0,1,0,0.0,0,327.8548458671007,1,0,0,0,0,1,0
10195,2,269000,3.0,116.0,2,1,0,35.0,1,0,0.0,0,369.2345836949872,1,0,0,0,0,1,0
10196,2,286000,3.0,120.0,2,1,0,38.0,1,0,0.0,0,381.96681071895233,1,0,0,0,0,1,0
10197,2,239000,2.0,109.0,1,0,0,31.92564115548357,0,0,0.0,0,346.95318640304833,0,0,1,0,0,1,0
10198,2,390000,4.0,225.0,1,0,0,65.90155284388811,0,0,0.0,0,716.1877700980356,0,0,0,0,1,0,0
10199,2,235000,4.0,225.0,2,0,0,65.90155284388811,0,0,0.0,0,716.1877700980356,0,0,0,0,1,0,0
10200,2,195000,3.0,170.0,1,0,0,49.79228437093768,0,0,0.0,0,541.1196485185158,0,0,0,1,1,0,0
10201,2,364900,4.0,181.0,1,0,0,53.01413806552777,0,0,0.0,0,576.1332728344197,1,0,0,1,1,0,0
10202,2,235000,2.0,100.0,1,0,0,29.289579041728047,0,0,0.0,0,318.3056755991269,0,0,0,0,0,1,0
10203,2,249760,3.0,138.0,1,0,0,40.41961907758471,0,0,0.0,1,439.2618323267952,1,0,1,0,1,0,0
10204,2,260100,3.0,138.0,1,0,0,40.41961907758471,0,0,0.0,1,439.2618323267952,1,0,1,0,1,0,0
10205,2,280700,3.0,129.0,1,0,0,37.783556963829184,0,0,0.0,1,410.61432152287375,1,0,1,0,1,0,0
10206,2,298000,5.0,275.0,2,0,0,80.54634236475214,0,0,0.0,0,875.340607897599,1,0,0,0,1,0,0
10207,2,199000,2.0,110.0,1,0,0,32.21853694590085,0,0,0.0,0,350.1362431590396,0,0,0,0,1,0,0
10208,2,355365,3.0,150.0,1,0,0,43.93436856259207,0,0,0.0,0,477.4585133986904,1,0,1,0,1,0,0
10209,2,198000,3.0,175.0,1,0,0,51.25676332302408,0,0,0.0,0,557.0349322984721,0,0,0,1,1,0,0
10210,2,205000,4.0,300.0,1,0,0,87.86873712518414,0,0,0.0,0,954.9170267973808,1,0,0,0,1,0,0
10211,2,269000,3.0,180.0,1,0,0,52.72124227511048,0,0,0.0,1,220.0,1,0,1,0,1,0,0
10212,2,199500,4.0,181.0,1,0,0,53.01413806552777,0,0,0.0,0,576.1332728344197,1,0,0,0,1,0,0
10213,2,265000,4.0,157.0,2,0,0,45.98463909551303,0,1,37.0,0,499.7399106906293,0,0,0,0,1,0,0
10214,2,761515,5.0,186.0,1,0,0,54.47861701761417,0,0,0.0,0,592.048556614376,1,0,1,0,1,0,0
10215,2,229000,2.0,74.0,1,0,0,19.0,1,1,6.0,0,235.5461999433539,1,0,0,0,0,1,0
10216,2,157000,2.0,70.0,1,0,0,20.50270532920964,0,0,0.0,0,222.81397291938885,0,0,0,0,0,1,0
10217,2,235000,2.0,125.0,1,0,0,36.61197380216006,0,0,0.0,0,397.8820944989087,0,0,0,0,0,0,0
10218,2,208000,4.0,240.0,1,0,0,70.29498970014731,0,0,0.0,0,763.9336214379047,1,0,0,1,1,0,0
10219,2,235000,2.0,125.0,1,0,0,36.61197380216006,0,0,0.0,0,397.8820944989087,0,0,0,0,1,0,0
10220,2,289000,6.0,199.0,2,0,0,58.28626229303882,0,0,0.0,0,633.4282944422625,1,0,0,1,1,0,0
10221,2,259000,4.0,200.0,2,0,0,58.57915808345609,0,0,0.0,0,636.6113511982538,1,0,0,1,1,0,0
10222,2,225000,3.0,210.0,1,0,0,61.5081159876289,0,0,0.0,0,668.4419187581666,0,0,0,0,1,0,0
10223,2,284500,3.0,144.0,1,0,0,42.17699382008839,0,0,0.0,0,458.3601728627428,1,0,0,0,1,0,0
10224,2,260000,3.0,147.0,1,0,0,43.05568119134023,0,0,0.0,0,467.9093431307166,0,0,0,0,1,0,0
10225,2,343450,3.0,139.0,1,0,0,40.71251486800199,0,0,0.0,0,442.4448890827864,0,0,0,0,1,0,0
10226,2,301100,3.0,139.0,1,0,0,40.71251486800199,0,0,0.0,0,442.4448890827864,0,0,0,0,1,0,0
10227,2,599000,6.0,387.0,1,0,0,113.35067089148754,0,1,50.0,1,1800.0,0,0,0,0,1,0,1
10228,2,395337,3.0,200.0,1,0,0,58.57915808345609,0,0,0.0,1,636.6113511982538,1,0,1,0,1,0,0
10229,2,274500,4.0,184.0,1,0,0,53.89282543677961,0,0,0.0,0,585.6824431023936,0,0,0,0,1,0,0
10230,2,185000,4.0,149.0,1,0,0,43.6414727721748,0,0,0.0,0,474.2754566426991,0,0,0,1,1,0,0
10231,2,249000,2.0,145.0,1,0,0,42.46988961050567,0,1,40.0,1,135.0,0,0,0,0,1,0,0
10232,2,189000,3.0,160.0,1,0,0,46.86332646676488,0,0,0.0,1,509.2890809586031,1,0,0,1,1,0,0
10233,2,235000,2.0,96.0,1,1,0,28.117995880058928,1,0,0.0,0,305.5734485751618,0,0,0,0,1,0,0
10234,2,268000,3.0,125.0,1,0,0,36.61197380216006,0,0,0.0,1,397.8820944989087,0,0,0,1,1,0,0
10235,2,175000,3.0,162.0,1,0,0,47.44911804759944,0,0,0.0,0,515.6551944705856,0,0,0,1,1,0,0
10236,2,175000,3.0,135.0,1,0,0,39.54093170633286,0,0,0.0,0,429.71266205882137,0,0,0,0,1,0,0
10237,2,435000,4.0,200.0,1,0,0,58.57915808345609,0,0,0.0,0,636.6113511982538,0,0,0,0,1,0,0
10238,2,225000,3.0,186.0,1,0,0,54.47861701761417,0,0,0.0,0,592.048556614376,0,0,0,0,1,0,0
10239,2,283000,3.0,144.0,1,0,0,42.17699382008839,0,0,0.0,0,458.3601728627428,0,0,0,0,1,0,0
10240,2,329602,3.0,132.0,1,0,0,38.66224433508102,0,1,29.0,0,420.1634917908476,0,0,1,0,0,1,0
10241,2,225000,2.0,96.0,1,0,0,28.117995880058928,0,0,0.0,0,305.5734485751618,1,0,0,0,0,1,0
10242,2,489000,3.0,197.0,1,0,0,57.70047071220426,0,0,0.0,0,627.0621809302801,0,0,0,0,1,0,1
10243,2,280000,3.0,128.0,1,0,0,37.4906611734119,1,0,0.0,0,407.43126476688246,1,0,0,0,0,0,0
10244,2,287500,3.0,183.0,1,0,0,53.59992964636233,0,0,0.0,1,582.4993863464023,0,0,0,0,1,0,0
10245,2,295000,4.0,255.0,1,0,0,74.68842655640653,0,0,0.0,1,35.0,0,0,0,0,1,0,0
10246,2,290000,2.0,100.0,1,0,0,37.0,0,1,5.0,1,60.0,0,0,1,0,1,0,0
10247,2,290000,3.0,100.0,1,0,0,37.0,0,1,5.0,1,60.0,0,0,1,0,1,0,0
10248,2,153000,3.0,175.0,1,0,0,51.25676332302408,0,0,0.0,0,557.0349322984721,0,0,0,0,1,0,0
10249,2,229000,5.0,234.0,1,0,0,68.53761495764363,0,0,0.0,0,744.835280901957,0,0,0,0,1,0,0
10250,2,265000,3.0,170.0,1,0,0,49.79228437093768,0,0,0.0,0,541.1196485185158,0,0,0,0,1,0,0
10251,2,210000,3.0,250.0,1,0,0,73.22394760432012,0,0,0.0,0,795.7641889978173,0,0,0,0,1,0,0
10252,2,290000,3.0,124.0,1,0,0,36.31907801174278,0,0,0.0,0,394.69903774291737,1,0,1,0,1,0,0
10253,2,290000,2.0,115.0,1,0,0,33.683015897987254,0,0,0.0,0,366.051526938996,1,0,1,0,1,0,0
10254,2,290000,2.0,120.0,1,0,0,35.147494850073656,0,0,0.0,0,381.96681071895233,1,0,1,0,1,0,0
10255,2,198000,3.0,151.0,1,0,0,44.22726435300935,0,0,0.0,0,480.6415701546816,0,0,0,0,1,0,0
10256,2,349500,6.0,230.0,2,0,0,37.0,0,0,0.0,0,732.1030538779919,0,0,0,0,1,0,0
10257,2,209500,3.0,141.0,1,0,0,41.29830644883655,0,0,0.0,0,448.811002594769,0,0,0,0,1,0,0
10258,2,249000,6.0,218.0,2,0,0,63.85128231096714,0,0,0.0,0,693.9063728060967,0,0,0,0,1,0,0
10259,2,243500,2.0,120.0,1,0,0,14.0,0,0,0.0,0,381.96681071895233,0,0,0,0,1,0,0
10260,2,323000,3.0,150.0,1,0,0,43.93436856259207,0,0,0.0,0,477.4585133986904,0,0,0,0,1,0,0
10261,2,290000,2.0,115.0,1,0,0,33.683015897987254,0,0,0.0,0,366.051526938996,0,0,1,0,1,0,0
10262,2,398900,4.0,270.0,2,0,0,79.08186341266573,0,0,0.0,0,859.4253241176427,1,0,0,0,1,0,0
10263,2,150000,2.0,117.0,1,0,0,34.26880747882181,0,0,0.0,0,372.4176404509785,1,0,0,1,1,0,0
10264,2,318000,3.0,150.0,1,0,0,43.93436856259207,0,0,0.0,0,477.4585133986904,0,0,0,0,1,0,0
10265,2,367900,3.0,167.0,1,0,0,48.91359699968584,0,0,0.0,0,531.570478250542,1,0,0,0,1,0,0
10266,2,329602,3.0,132.0,1,0,0,38.66224433508102,1,0,0.0,0,420.1634917908476,0,0,0,0,0,1,0
10267,2,179000,3.0,110.0,1,0,0,32.21853694590085,0,0,0.0,0,350.1362431590396,0,0,0,0,0,1,0
10268,2,149000,2.0,100.0,1,0,0,29.289579041728047,1,0,0.0,0,318.3056755991269,0,0,0,0,0,1,0
10269,2,277900,2.0,108.0,1,0,0,31.63274536506629,1,1,10.0,0,343.7701296470571,0,0,1,0,0,1,0
10270,2,270000,3.0,121.0,1,1,0,35.44039064049094,1,1,8.0,0,385.1498674749436,1,0,0,0,0,1,0
10271,2,160000,2.0,95.0,1,0,0,27.825100089641644,0,0,0.0,0,302.3903918191706,0,0,0,0,0,1,0
10272,2,145000,2.0,95.0,1,0,0,27.825100089641644,0,0,0.0,0,302.3903918191706,0,0,0,0,0,1,0
10273,2,289900,2.0,115.0,1,0,0,33.683015897987254,1,1,16.0,0,366.051526938996,0,0,1,0,0,1,0
10274,2,257900,2.0,115.0,1,0,0,33.683015897987254,1,1,11.0,0,366.051526938996,0,0,1,0,0,1,0
10275,2,210000,3.0,100.0,1,0,0,29.289579041728047,0,0,0.0,0,318.3056755991269,0,0,0,0,1,0,0
10276,2,359500,3.0,183.0,1,0,0,53.59992964636233,0,0,0.0,0,582.4993863464023,1,0,0,0,1,0,0
10277,2,285000,3.0,155.0,1,0,0,45.39884751467847,0,0,0.0,0,493.3737971786467,1,0,0,0,1,0,0
10278,2,175000,2.0,90.0,1,0,0,26.36062113755524,0,0,0.0,0,286.4751080392142,0,0,0,0,0,1,0
10279,2,199000,5.0,213.0,1,0,0,62.38680335888074,0,0,0.0,0,677.9910890261403,0,0,0,0,1,0,0
10280,2,274000,4.0,161.0,1,0,0,47.15622225718216,0,0,0.0,0,512.4721377145944,0,0,0,0,1,0,0
10281,2,269000,4.0,165.0,1,0,0,48.32780541885128,0,0,0.0,0,525.2043647385594,1,0,0,0,1,0,0
10282,2,175000,3.0,165.0,1,0,0,48.32780541885128,0,0,0.0,0,525.2043647385594,0,0,0,1,1,0,0
10283,2,249000,2.0,135.0,1,0,0,39.54093170633286,0,0,0.0,0,429.71266205882137,1,0,0,0,1,0,0
10284,2,249000,3.0,179.0,1,0,0,52.42834648469321,0,0,0.0,0,569.7671593224372,1,0,0,0,1,0,0
10285,2,180000,2.0,88.0,1,0,0,25.77482955672068,0,0,0.0,0,280.1089945272317,0,0,0,0,0,1,0
10286,2,216500,2.0,115.0,1,0,0,33.683015897987254,0,0,0.0,0,366.051526938996,0,0,0,0,1,0,0
10287,2,250000,4.0,162.0,1,0,0,47.44911804759944,0,0,0.0,1,515.6551944705856,1,0,0,0,1,0,0
10288,2,199000,2.0,85.0,1,0,0,16.0,0,0,0.0,1,85.0,0,0,0,0,1,0,0
10289,2,320000,3.0,237.0,1,0,0,69.41630232889547,0,1,31.0,0,754.3844511699308,1,0,0,0,1,0,0
10290,2,364000,2.0,119.0,1,0,0,34.85459905965638,1,1,17.0,0,378.783753962961,0,0,1,0,0,1,0
10291,2,406755,3.0,185.0,2,0,0,54.185721227196886,0,0,0.0,0,588.8654998583849,1,0,1,0,1,0,0
10292,2,299000,2.0,102.0,1,1,0,29.87537062256261,0,0,0.0,0,324.6717891111095,1,0,0,0,0,1,0
10293,2,169000,2.0,96.0,1,0,0,28.117995880058928,1,1,4.0,0,305.5734485751618,1,0,0,0,0,1,0
10294,2,169000,2.0,80.0,1,0,0,23.43166323338244,0,1,3.0,0,254.64454047930155,0,0,0,0,0,1,0
10295,2,129000,1.0,54.0,1,0,1,15.816372682533146,1,0,0.0,0,171.88506482352855,1,0,0,0,0,1,0
10296,2,160000,3.0,110.0,1,0,0,32.21853694590085,0,0,0.0,0,350.1362431590396,0,0,0,0,0,1,0
10297,2,214500,2.0,84.0,1,0,0,24.60324639505156,1,1,70.0,0,267.3767675032666,0,0,1,0,0,1,0
10298,2,244000,2.0,99.0,1,1,0,28.996683251310767,0,0,0.0,0,315.1226188431357,1,0,0,0,0,1,0
10299,2,215000,2.0,200.0,1,0,0,58.57915808345609,0,0,0.0,0,636.6113511982538,0,0,0,0,1,0,0
10300,2,185000,3.0,200.0,1,0,0,58.57915808345609,0,0,0.0,0,636.6113511982538,0,0,0,0,1,0,0
10301,2,139000,1.0,51.0,1,0,0,20.0,0,1,2.0,0,162.33589455555477,1,0,0,0,0,1,0
